data,ora,open,high,low,close,volume
2019.10.29,00:00,1.28549,1.29047,1.28062,1.28632,163796
2019.10.30,00:00,1.28636,1.29073,1.28448,1.29022,155104
2019.10.31,00:00,1.29022,1.29756,1.28998,1.29320,180240
2019.11.01,00:00,1.29320,1.29723,1.29269,1.29368,143416
2019.11.04,00:00,1.29334,1.29424,1.28758,1.28811,120720
2019.11.05,00:00,1.28810,1.29172,1.28587,1.28755,145364
2019.11.06,00:00,1.28758,1.28970,1.28437,1.28538,111240
2019.11.07,00:00,1.28538,1.28777,1.27938,1.28122,156032
2019.11.08,00:00,1.28120,1.28226,1.27684,1.27714,115512
2019.11.11,00:00,1.27902,1.28981,1.27853,1.28523,114024
2019.11.12,00:00,1.28523,1.28735,1.28151,1.28481,121528
2019.11.13,00:00,1.28483,1.28588,1.28216,1.28496,123904
2019.11.14,00:00,1.28505,1.28882,1.28245,1.28807,112364
2019.11.15,00:00,1.28813,1.29189,1.28671,1.28998,102768
2019.11.18,00:00,1.29147,1.29854,1.29093,1.29494,117588
2019.11.19,00:00,1.29495,1.29697,1.29101,1.29234,108840
2019.11.20,00:00,1.29248,1.29301,1.28872,1.29244,113044
2019.11.21,00:00,1.29246,1.29699,1.28929,1.29082,127656
